100 
    1  5  0.94709003  0.0008883518166840076
 -0.579660713673 -0.814857900143 -0.000053625321  0.000338121521
  0.000000000000  0.000000000000 -1.000000000000  1.021954417229
  0.605361402035  0.795950710773 -0.000213933658  1.999661922455
  0.546266674995  0.837608873844 -0.002032914432  1.999661922455
 -0.021731825545 -0.001901331358  0.999761998653  1.000000000000
    2  5  0.95744699  0.0004227113968227059
 -0.605361402035 -0.795950710773  0.000213933658  0.000338121521
  0.000000000000  0.000000000000 -1.000000000000  1.021954417229
 -0.797583997250  0.603207886219  0.000000000000  1.000000000000
  0.630611479282  0.776098608971  0.000374591385  1.999661922455
 -0.021731825545 -0.001901331358  0.999761998653  1.000000000000
    3  5  0.95744699  0.0000150523555930704
 -0.605361402035 -0.795950710773  0.000213933658  0.000338121521
  0.000000000000  0.000000000000 -1.000000000000  1.021954417229
 -0.021731825545 -0.001901331358  0.999761998653  1.000000000000
  0.802817523479 -0.596224784851  0.000000000000  1.000000000000
  0.579660713673  0.814857900143  0.000053625321  1.999661922455
    4  4  0.98130798  0.0004182934644632041
 -0.605361402035 -0.795950710773  0.000213933658  0.000338121521
  0.802817523479 -0.596224784851  0.000000000000  1.000000000000
 -0.579660713673 -0.814857900143 -0.000053625321  0.000338121521
 -0.021731825545 -0.001901331358  0.999761998653  1.000000000000
    5  5  0.89473701  0.0006393498042598367
 -0.630611479282 -0.776098608971 -0.000374591385  0.000338121521
  0.000000000000  0.000000000000 -1.000000000000  1.021954417229
  0.605361402035  0.795950710773 -0.000213933658  1.999661922455
  0.655049026012  0.755586266518 -0.000427911029  1.999661922455
 -0.021731825545 -0.001901331358  0.999761998653  1.000000000000
    6  4  0.98113197  0.0004790629900526255
 -0.630611479282 -0.776098608971 -0.000374591385  0.000338121521
 -0.605361402035 -0.795950710773  0.000213933658  0.000338121521
  0.633046567440  0.773517370224  0.030379632488  1.999661922455
  0.599293112755  0.799990952015  0.029363082722  1.999661922455
    7  6  0.98000002  0.0002390033187111840
 -0.655049026012 -0.755586266518  0.000427911029  0.000338121521
 -0.755853533745  0.654740750790  0.000000000000  1.000000000000
